# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.469299, -7.67971, 0.37326
-1.72684, -9.01922, 0.571632
-0.692879, -7.91813, 0.439162
-0.469945, -7.67875, 0.295376
-4.37704, -11.5908, 0.724005
-2.3119, -9.67281, 0.621365
-0.744132, -7.96845, 0.448528
-0.402032, -7.65449, 0.309068
-0.531264, -7.73755, 0.274732
-0.440691, -7.65877, 0.361316
-0.577508, -7.7952, 0.412012
-0.568238, -7.79616, 0.260213
-0.547464, -7.79846, 0.412845
-2.52198, -9.36642, 0.125862
-0.702693, -7.90808, 0.239332
-0.454676, -7.66472, 0.36515
-1.14328, -8.38551, 0.508263
-1.08759, -8.23886, 0.198418
-0.58312, -7.79184, 0.261169
-0.534168, -7.74651, 0.272252
-0.52524, -7.73757, 0.395605
-1.15327, -8.29365, 0.193191
-0.42266, -7.64075, 0.32361
-0.457564, -7.67158, 0.369084
-0.867656, -8.10119, 0.470315
-1.25097, -8.3785, 0.185649
-0.997591, -8.16007, 0.206517
-0.424409, -7.64245, 0.320822
-0.479315, -7.68782, 0.291454
-0.902479, -8.13798, 0.475785
-0.408978, -7.66045, 0.305046
-0.771847, -8.01782, 0.457061
-1.11615, -8.36525, 0.505833
-0.7424, -7.93341, 0.235351
-0.67236, -7.87323, 0.245185
-0.735857, -7.92879, 0.236063
-2.41999, -9.7633, 0.627441
-0.724789, -7.94785, 0.444785
-0.430218, -7.64383, 0.318965
-0.679269, -7.89951, 0.43549
-0.672022, -7.91988, 0.4395
-0.46024, -7.66933, 0.29998
-0.396572, -7.64982, 0.312788
-1.66458, -8.95236, 0.565827
-3.6433, -11.1128, 0.702579
-1.08102, -8.23199, 0.199095
-0.563741, -7.78415, 0.409127
-1.34837, -8.58992, 0.531076
-0.416604, -7.667, 0.301226
-1.215, -8.31643, 0.191104
-1.40331, -8.49948, 0.175868
-0.680486, -7.92816, 0.441091
-0.686315, -7.8839, 0.243342
-1.37708, -8.48126, 0.177276
-0.505097, -7.72401, 0.39111
-2.75759, -9.42817, 0.123176
-0.855795, -8.08914, 0.468477
-0.685396, -7.88135, 0.243779
-1.43663, -8.67806, 0.540109
-0.641808, -7.85769, 0.247958
-0.537211, -7.74319, 0.273157
-0.499493, -7.71406, 0.281874
-0.435979, -7.64946, 0.313104
-0.439988, -7.69456, 0.379975
-0.570068, -7.7798, 0.263912
-1.90077, -8.90925, 0.148813
-0.642149, -7.89067, 0.433702
-0.609618, -7.82592, 0.419554
-0.718253, -7.96518, 0.447941
-2.00844, -9.34155, 0.597581
-2.86539, -9.62855, 0.115003
-0.507397, -7.72149, 0.279501
-0.710359, -7.93446, 0.442284
-1.43958, -8.5328, 0.173347
-1.17128, -8.31075, 0.19162
-0.627209, -7.87608, 0.430685
-0.795136, -8.04074, 0.460836
-0.976061, -8.12917, 0.209911
-2.5922, -9.43907, 0.12271
-1.12803, -8.27218, 0.195204
-1.20613, -8.30957, 0.191728
-0.508869, -7.74597, 0.272399
-1.02432, -8.26931, 0.493829
-0.403929, -7.65611, 0.307904
-1.65366, -8.71163, 0.160878
-0.41516, -7.67064, 0.368569
-0.783008, -7.97019, 0.229919
-1.03002, -8.27362, 0.494387
-0.390132, -7.64436, 0.318314
-2.8303, -10.0705, 0.64691
-0.8299, -8.01296, 0.22404
-0.382811, -7.63843, 0.330212
-1.9079, -8.90171, 0.149245
-1.28174, -8.54549, 0.526354
-0.694892, -7.90165, 0.240377
-0.46377, -7.68202, 0.374373
-1.60371, -8.6617, 0.164194
-0.491461, -7.70286, 0.285705
-0.52722, -7.74305, 0.397333
-1.9083, -8.90878, 0.14884
-1.15154, -8.29218, 0.193327
-0.60701, -7.80882, 0.257495
-3.02856, -9.75824, 0.110114
-1.5802, -8.59358, 0.168918
-0.546644, -7.76315, 0.403335
-2.53324, -9.91396, 0.637203
-0.577875, -7.79558, 0.41211
-1.6876, -8.9845, 0.568638
-0.729364, -7.93001, 0.235874
-0.557908, -7.76277, 0.268026
-0.546014, -7.75753, 0.269353
-2.21078, -9.55139, 0.612942
-0.434483, -7.64418, 0.348361
-0.572119, -7.7817, 0.263472
-1.05349, -8.29987, 0.497748
-2.65633, -9.47614, 0.121146
-1.0564, -8.304, 0.49827
-0.428663, -7.63832, 0.33101
-1.81097, -9.05249, 0.574462
-1.80597, -9.0475, 0.574039
-0.434438, -7.64796, 0.314484
-0.921388, -8.15844, 0.478739
-5.44242, -11.3153, 0.0680206
-0.475446, -7.68757, 0.291556
-0.424259, -7.67359, 0.297821
-0.44001, -7.64978, 0.354274
-1.00461, -8.16557, 0.205927
-0.443141, -7.66055, 0.304983
-0.862262, -8.09545, 0.469442
-1.22979, -8.36055, 0.187193
-1.25716, -8.51898, 0.523479
-1.12501, -8.37468, 0.506969
-0.44063, -7.65041, 0.354839
-0.562825, -7.7768, 0.407148
-0.552026, -7.76551, 0.404008
-0.583842, -7.83382, 0.421395
-0.429622, -7.64334, 0.347259
-0.437945, -7.65138, 0.311473
-4.18887, -11.6935, 0.728338
-0.438365, -7.64811, 0.352697
-0.383131, -7.63929, 0.339786
-0.904002, -8.07841, 0.215792
-0.402169, -7.6546, 0.308982
-0.483242, -7.69502, 0.288599
-0.497113, -7.71182, 0.282614
-1.30063, -8.4204, 0.182143
-0.497174, -7.71188, 0.282595
-1.95748, -8.95395, 0.146291
-0.47877, -7.69451, 0.288795
-0.682139, -7.90693, 0.436967
-0.440423, -7.65379, 0.309586
-0.86293, -8.09667, 0.469628
-0.742463, -7.93621, 0.234924
-0.425509, -7.64352, 0.319357
-2.25945, -9.59118, 0.615738
-0.441581, -7.65491, 0.308757
-0.855404, -8.03515, 0.22115
-0.543902, -7.75557, 0.269858
-0.481245, -7.69311, 0.289336
-1.45482, -8.54151, 0.172699
-3.39202, -10.0021, 0.101662
-0.795589, -7.98153, 0.228317
-1.10646, -8.25514, 0.196833
-2.33895, -9.14048, 0.136467
-0.542152, -7.75394, 0.27028
-1.77181, -8.73512, 0.159358
-0.700924, -7.92451, 0.440392
-0.426392, -7.64438, 0.318287
-0.484205, -7.73721, 0.395488
-1.31423, -8.57674, 0.529688
-0.612353, -7.81611, 0.255983
-0.422963, -7.64108, 0.343773
-1.79286, -8.8178, 0.1542
-1.07444, -8.32085, 0.500385
-0.723075, -7.91887, 0.237611
-0.394775, -7.65092, 0.355287
-0.392751, -7.64894, 0.353499
-0.881182, -8.1151, 0.472407
-0.50596, -7.72014, 0.279923
-1.71009, -8.75718, 0.157953
