# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-01-22 02:32:46 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 6
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_data_1.json
# init = 2 (Default)
# random
#   seed = 55176064
# output
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-5.59024, -11.4203, 0.0659682
-4.16701, -11.6671, 0.727232
-1.32456, -8.43644, 0.180835
-0.496907, -7.70888, 0.38567
-1.32969, -8.44479, 0.180161
-0.679043, -7.90007, 0.435602
-0.646581, -7.8652, 0.428374
-1.23126, -8.36103, 0.187152
-0.694726, -7.89007, 0.242298
-0.433277, -7.64447, 0.348717
-0.43618, -7.65163, 0.355898
-3.30621, -9.93632, 0.103853
-2.66006, -9.48556, 0.120753
-3.62493, -10.1763, 0.0961429
-0.816145, -8.04555, 0.461615
-0.703094, -7.92497, 0.440481
-0.52045, -7.73387, 0.394409
-0.638341, -7.83796, 0.251646
-2.71905, -10.1101, 0.649306
-1.44337, -8.53883, 0.172898
-0.54879, -7.7545, 0.270135
-0.649566, -7.86808, 0.42899
-0.885521, -8.06207, 0.217776
-1.47679, -8.5671, 0.170821
-0.438351, -7.64837, 0.314094
-0.641827, -7.8608, 0.427425
-0.446478, -7.65673, 0.359875
-1.06332, -8.21751, 0.20054
-0.513521, -7.72127, 0.279568
-0.537241, -7.75046, 0.399608
-0.468825, -7.67809, 0.295678
-1.82425, -8.84745, 0.152419
-1.23145, -8.49354, 0.520677
-0.510874, -7.72768, 0.392358
-0.53245, -7.7398, 0.274098
-2.01242, -9.34404, 0.597769
-0.495443, -7.70459, 0.28509
-0.446403, -7.65724, 0.307131
-0.45905, -7.66956, 0.367969
-0.854546, -8.08657, 0.468081
-0.594701, -7.8105, 0.415848
-0.661666, -7.88108, 0.431728
-0.60336, -7.81935, 0.417993
-0.476788, -7.68776, 0.377023
-1.61344, -8.90779, 0.561864
-0.42348, -7.63889, 0.32818
-0.906259, -8.14249, 0.476441
-0.927196, -8.09885, 0.213374
-0.891174, -8.067, 0.217172
-1.06332, -8.21751, 0.20054
-0.448866, -7.65964, 0.305555
-0.524041, -7.73105, 0.276608
-0.530367, -7.73783, 0.274652
-0.487954, -7.69681, 0.28792
-0.953157, -8.12127, 0.210799
-0.533828, -7.74716, 0.398605
-0.46964, -7.68007, 0.373438
-0.51148, -7.7283, 0.392567
-0.430053, -7.63973, 0.340961
-0.65375, -7.87271, 0.429974
-1.58166, -8.87532, 0.558928
-0.84536, -8.0768, 0.466568
-0.786363, -8.01351, 0.456339
-0.818319, -8.04919, 0.462202
-0.832963, -8.01534, 0.223724
-1.08254, -8.33178, 0.501743
-1.80144, -8.82986, 0.153471
-0.447833, -7.65775, 0.360607
-0.458295, -7.67261, 0.298305
-0.651362, -7.8504, 0.249297
-0.747691, -7.97255, 0.449258
-0.462235, -7.67639, 0.296475
-0.729213, -7.95272, 0.44568
-1.95005, -9.27773, 0.592686
-1.51677, -8.6, 0.168462
-1.08863, -8.23963, 0.198343
