# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-1.786, -8.81807, 0.154184
-0.988483, -8.23062, 0.488728
-1.0609, -8.21577, 0.200715
-1.04374, -8.20088, 0.20223
-1.02824, -8.18741, 0.203622
-0.531264, -7.73755, 0.274732
-0.430269, -7.63993, 0.341438
-0.543562, -7.75667, 0.401455
-1.104, -8.35551, 0.504653
-1.08571, -8.33571, 0.502228
-0.44958, -7.65893, 0.306011
-0.536032, -7.74881, 0.399108
-0.432771, -7.6424, 0.320902
-0.437466, -7.64704, 0.315383
-0.694996, -7.91619, 0.438785
-2.38819, -9.75598, 0.626956
-0.456225, -7.66631, 0.366098
-1.67507, -8.72895, 0.159755
-0.771933, -7.96018, 0.23136
-1.88961, -8.90043, 0.149319
-0.491777, -7.70287, 0.383355
-0.465211, -7.67416, 0.29754
-1.12757, -8.38105, 0.507731
-0.893255, -8.12807, 0.474331
-2.04421, -9.38063, 0.600524
-0.963724, -8.13101, 0.209704
-0.679269, -7.89951, 0.43549
-0.804699, -8.03311, 0.459592
-0.4494, -7.65875, 0.306126
-0.684859, -7.88086, 0.243863
-0.428543, -7.6382, 0.334315
-0.474541, -7.6832, 0.293398
-0.534907, -7.74764, 0.398751
-0.614384, -7.83094, 0.420728
-0.979228, -8.22064, 0.487384
-0.873247, -8.10657, 0.471128
-0.43051, -7.64015, 0.324797
-0.885784, -8.12004, 0.473143
-0.431175, -7.64081, 0.323486
-1.05175, -8.20784, 0.201519
-0.445845, -7.65571, 0.359129
-0.444057, -7.65389, 0.357739
-1.66188, -8.71828, 0.160445
-1.14294, -8.39771, 0.509709
-2.29767, -9.65729, 0.620306
-0.510971, -7.72275, 0.390676
-1.71778, -9.02399, 0.57204
-0.584139, -7.78744, 0.262158
-0.428811, -7.63846, 0.33664
-0.739046, -7.93036, 0.235819
-0.48845, -7.69662, 0.287991
-2.12933, -9.47358, 0.607371
-0.553622, -7.76717, 0.40448
-0.965514, -8.20585, 0.485372
-0.428803, -7.63846, 0.336598
-0.692559, -7.88792, 0.24266
-0.513488, -7.72062, 0.279773
-0.594092, -7.80959, 0.415626
-2.5922, -9.43907, 0.12271
-1.50603, -8.79281, 0.551272
-0.432981, -7.64266, 0.346313
-0.450645, -7.65997, 0.305345
-0.431701, -7.64137, 0.34428
-1.01048, -8.17193, 0.20525
-0.449008, -7.65893, 0.361427
-2.03233, -9.36765, 0.599551
-0.42866, -7.63831, 0.335639
-1.25413, -8.38118, 0.185421
-1.10217, -8.25144, 0.197191
-0.770302, -7.95871, 0.231574
-0.498767, -7.70653, 0.284412
-1.61595, -8.68104, 0.162895
-0.876665, -8.11024, 0.47168
-0.786978, -8.01417, 0.456449
-0.941427, -8.17989, 0.481777
-0.995201, -8.23787, 0.489696
-0.429379, -7.63903, 0.327708
