# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.432009, -7.6497, 0.312893
-0.74735, -7.93862, 0.234559
-0.493638, -7.70344, 0.285498
-0.582833, -7.80041, 0.413337
-0.72968, -7.95229, 0.445601
-0.398698, -7.63872, 0.328828
-0.860061, -8.09275, 0.46903
-0.842611, -8.02869, 0.221981
-0.986384, -8.15443, 0.207127
-0.633157, -7.86963, 0.429321
-0.888509, -8.06424, 0.21751
-2.40524, -9.22908, 0.132154
-0.423069, -7.64002, 0.341637
-0.595697, -7.79961, 0.25946
-0.803254, -8.04038, 0.460778
-0.463122, -7.69721, 0.28777
-0.958998, -8.12684, 0.210171
-1.30064, -8.39895, 0.183921
-0.682039, -7.8895, 0.242394
-2.20074, -9.4724, 0.607285
-2.47255, -9.34449, 0.126836
-0.650481, -7.87007, 0.429415
-0.791083, -8.01642, 0.456826
-2.49027, -9.85973, 0.633738
-0.467312, -7.67647, 0.296433
-1.79736, -8.82671, 0.153661
-5.14406, -11.0147, 0.074333
-0.749263, -7.97403, 0.449523
-0.481177, -7.69221, 0.378975
-2.45576, -9.73446, 0.625522
-0.440557, -7.65037, 0.31231
-0.463531, -7.6728, 0.298207
-1.00436, -8.24771, 0.491001
-0.418908, -7.65715, 0.30719
-0.49615, -7.70767, 0.385211
-0.587492, -7.79077, 0.261407
-1.49847, -8.74993, 0.547174
-1.01152, -8.1728, 0.205157
-2.09002, -9.05694, 0.140735
-0.564741, -7.78755, 0.262133
-0.46018, -7.67622, 0.37152
-0.851826, -8.08945, 0.468525
-0.47138, -7.70957, 0.385931
-1.098, -8.23647, 0.198653
-1.68287, -8.96522, 0.566956
-0.788885, -8.01412, 0.45644
-0.422418, -7.63942, 0.34017
-0.479014, -7.68998, 0.378008
-0.478672, -7.69138, 0.378618
-1.04849, -8.28917, 0.496386
-0.409204, -7.64907, 0.353617
-0.574659, -7.77999, 0.263869
-1.27902, -8.54383, 0.526176
-0.591454, -7.80925, 0.415542
-3.17809, -9.84879, 0.106869
-0.541699, -7.74767, 0.27194
-0.477484, -7.71555, 0.388132
-4.57755, -10.8136, 0.0789512
-0.430418, -7.64699, 0.351561
-0.45476, -7.67084, 0.368679
-0.437271, -7.64919, 0.353727
-1.91464, -8.91677, 0.148384
-0.603705, -7.8212, 0.418436
-0.490322, -7.70336, 0.383546
-0.483828, -7.69494, 0.380135
-7.24449, -12.2088, 0.0526541
-1.9831, -8.92163, 0.148107
-2.93158, -9.68734, 0.112751
-0.933224, -8.17106, 0.480534
-0.76071, -7.9975, 0.453619
-0.576285, -7.79112, 0.410959
-0.765504, -7.96007, 0.231376
-2.18649, -9.07112, 0.139996
-3.11869, -9.80692, 0.108353
-0.496523, -7.72714, 0.277769
-0.457671, -7.66883, 0.30024
-0.881102, -8.11909, 0.473001
-0.435735, -7.64763, 0.352224
-0.858955, -8.09667, 0.469627
-0.505115, -7.7186, 0.389225
-0.440341, -7.67927, 0.373047
-0.454281, -7.69286, 0.379252
-1.59546, -8.66404, 0.164035
-0.651231, -7.85664, 0.248148
-0.456019, -7.66639, 0.366148
-1.17669, -8.43416, 0.513961
-0.430103, -7.64668, 0.351242
-1.02334, -8.18309, 0.204073
-1.93904, -9.26506, 0.591701
-0.571322, -7.79333, 0.260838
-0.726994, -7.95115, 0.445391
-0.738777, -7.96287, 0.447525
-0.513288, -7.72542, 0.391592
-0.879543, -8.11751, 0.472766
-0.766941, -7.99288, 0.452822
-0.441527, -7.65162, 0.35589
-0.846048, -8.08361, 0.467625
-1.74721, -9.03423, 0.572913
-0.399118, -7.63928, 0.339762
-0.421122, -7.6383, 0.335547
-1.31087, -8.42757, 0.181555
-1.24859, -8.37632, 0.185835
-0.440782, -7.6797, 0.373257
-0.709013, -7.93078, 0.441588
-0.506071, -7.71378, 0.281968
-1.4096, -8.65866, 0.538157
-0.573822, -7.78995, 0.410654
-0.733236, -7.96987, 0.448781
-0.427076, -7.63892, 0.328062
-0.616055, -7.8329, 0.421182
-0.429092, -7.63905, 0.327649
-0.959985, -8.19408, 0.483753
-0.779738, -8.00653, 0.45516
-1.12958, -8.27425, 0.195007
-0.568239, -7.80505, 0.414502
-0.477855, -7.68879, 0.377482
-1.76936, -9.02852, 0.572427
-0.448721, -7.66014, 0.305236
-0.582637, -7.79778, 0.412672
-0.542857, -7.77992, 0.407993
-1.2258, -8.35701, 0.187501
-1.2771, -8.4004, 0.1838
-0.973475, -8.20834, 0.485713
-0.432369, -7.6694, 0.29994
-0.846188, -8.02723, 0.22217
-0.424566, -7.64141, 0.344344
-0.491483, -7.70284, 0.383344
-0.448721, -7.66014, 0.305236
-0.779378, -8.00417, 0.454759
-0.591127, -7.80669, 0.41491
-4.83171, -10.9678, 0.0753804
-0.535294, -7.76159, 0.268323
-3.89534, -10.3541, 0.0909093
-0.746704, -7.93804, 0.234647
-0.859489, -8.08817, 0.468328
-1.09666, -8.23538, 0.198761
-0.977514, -8.21876, 0.48713
-0.423196, -7.64075, 0.32361
-0.595151, -7.79794, 0.259825
-0.75698, -7.98076, 0.450712
-0.455902, -7.67322, 0.298002
-0.866986, -8.04627, 0.21974
-0.595727, -7.79848, 0.259708
-1.14092, -8.2712, 0.195296
-1.03766, -8.28322, 0.495624
-0.641852, -7.84136, 0.250995
-0.423108, -7.64005, 0.341718
-0.426527, -7.63838, 0.336133
-0.553633, -7.76742, 0.40455
-0.420921, -7.63817, 0.333581
-1.25046, -8.37685, 0.185789
-0.506252, -7.71978, 0.389639
-0.476452, -7.69311, 0.289337
-0.615095, -7.82344, 0.254496
-0.863093, -8.04225, 0.220247
-1.23997, -8.50284, 0.521706
-0.554861, -7.76143, 0.268361
-0.705496, -7.90065, 0.240541
-0.496867, -7.7101, 0.386128
-0.42879, -7.64542, 0.349852
-0.542185, -7.76768, 0.26681
-1.68065, -8.73077, 0.159638
-0.485845, -7.72375, 0.391021
-3.11046, -9.72042, 0.11151
