# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-29 23:54:17 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 12902867
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.535329, -7.75243, 0.400198
-0.610582, -7.81519, 0.256171
-0.454697, -7.66875, 0.300287
-0.439187, -7.65418, 0.357965
-1.20658, -8.4637, 0.517333
-0.440442, -7.65545, 0.358931
-0.513274, -7.72971, 0.393037
-0.990406, -8.23209, 0.488924
-2.52284, -9.88454, 0.63533
-0.457305, -7.67126, 0.298985
-0.557209, -7.77505, 0.40667
-3.03889, -9.74945, 0.110437
-0.845506, -8.07783, 0.466728
-0.427626, -7.64257, 0.346184
-1.28236, -8.40172, 0.183689
-0.545681, -7.75496, 0.270015
-1.84876, -9.15665, 0.583083
-0.516084, -7.72718, 0.277759
-1.19774, -8.4542, 0.516256
-0.440641, -7.65517, 0.308572
-0.856265, -8.03648, 0.22098
-0.69568, -7.91958, 0.439443
-0.773929, -7.96336, 0.2309
-0.554602, -7.77235, 0.405926
-0.607833, -7.82764, 0.419959
-0.463656, -7.67735, 0.296021
-0.744287, -7.97075, 0.448938
-3.45812, -10.0436, 0.100309
-1.27079, -8.39206, 0.1845
-1.62293, -8.91256, 0.562292
-0.424115, -7.63907, 0.339121
-0.458884, -7.67277, 0.298222
-2.92316, -10.3148, 0.66127
-2.33538, -9.23449, 0.131897
-0.766011, -7.99367, 0.45296
-0.602176, -7.80744, 0.257787
-1.90747, -8.90622, 0.148986
-0.790213, -8.01925, 0.4573
-1.29605, -8.55993, 0.527902
-0.455705, -7.66972, 0.299777
-0.808396, -7.99408, 0.226581
-0.542992, -7.75245, 0.270672
-1.27312, -8.53525, 0.525249
-1.84993, -8.86109, 0.15161
-0.548514, -7.76605, 0.404163
-0.423226, -7.63818, 0.33403
-1.16789, -8.42215, 0.512571
-0.887337, -8.12225, 0.473472
-0.830491, -8.01369, 0.223943
-1.2724, -8.3934, 0.184387
-0.424592, -7.63952, 0.326278
-0.484024, -7.69681, 0.287919
-0.432017, -7.64679, 0.315634
-0.446046, -7.6604, 0.305075
-0.985242, -8.22657, 0.488184
-1.59318, -8.88041, 0.559392
-1.64971, -8.70211, 0.161501
-0.874956, -8.05295, 0.218903
-0.429355, -7.64419, 0.318518
-2.09758, -9.42562, 0.603865
-0.579093, -7.79774, 0.412662
-1.4316, -8.5252, 0.173916
-0.663229, -7.88553, 0.432649
-0.614006, -7.81835, 0.255525
-0.665772, -7.86576, 0.246505
-0.428048, -7.64291, 0.320173
-2.15687, -9.48969, 0.608536
-0.424474, -7.63943, 0.340179
-0.783264, -8.0119, 0.456068
-0.987765, -8.15142, 0.207455
-0.510839, -7.7272, 0.392198
-1.20319, -8.33535, 0.189406
-0.91386, -8.15047, 0.477596
-0.563855, -7.77192, 0.26578
-1.01326, -8.2565, 0.492158
-0.599464, -7.81893, 0.417893
-0.43154, -7.64649, 0.35104
-0.637288, -7.85838, 0.4269
-0.555315, -7.76396, 0.267728
-0.639029, -7.8602, 0.427296
-0.845944, -8.07829, 0.466801
-0.442235, -7.65672, 0.307487
-0.455977, -7.67115, 0.36885
-0.429822, -7.64477, 0.349087
-0.93998, -8.17829, 0.481552
-0.45213, -7.66627, 0.301625
-0.670771, -7.89344, 0.434265
-0.837205, -8.06902, 0.465352
-2.40421, -9.28617, 0.129483
-0.505013, -7.71672, 0.28101
-2.32385, -9.22581, 0.132309
-1.25676, -8.51765, 0.523333
-0.472243, -7.68769, 0.376992
-1.21574, -8.34591, 0.188472
-0.476378, -7.69191, 0.378845
-0.829381, -8.06073, 0.464043
-0.495267, -7.70749, 0.284079
-0.483973, -7.69966, 0.382077
-0.7019, -7.89857, 0.240884
-2.07221, -9.3982, 0.601835
-0.424145, -7.6391, 0.339216
-0.593058, -7.81226, 0.41628
-0.914428, -8.15108, 0.477683
-0.651266, -7.85252, 0.248905
-0.446293, -7.66064, 0.304926
-0.463886, -7.67758, 0.295918
-1.50646, -8.78676, 0.550699
-0.626972, -7.83027, 0.253141
-0.728102, -7.92223, 0.237083
-2.17154, -9.11026, 0.137987
-1.58338, -8.86982, 0.558427
-1.04219, -8.28744, 0.496165
-0.628191, -7.83139, 0.252921
-0.48108, -7.69671, 0.38087
-1.1188, -8.26389, 0.195992
-1.51917, -8.59672, 0.168695
-1.76678, -9.06802, 0.57577
-0.590116, -7.8092, 0.41553
-0.888675, -8.12368, 0.473683
-0.872789, -8.10679, 0.471161
-0.78637, -7.97447, 0.229311
-0.449054, -7.66414, 0.364797
-0.438489, -7.65348, 0.357413
-0.488879, -7.70468, 0.384064
-0.464956, -7.6786, 0.295445
-0.61429, -7.81861, 0.255472
-1.26308, -8.38562, 0.185044
-0.435153, -7.65012, 0.354584
-0.688998, -7.88688, 0.242837
-0.423542, -7.6385, 0.33683
-0.43018, -7.64513, 0.349514
-0.903963, -8.13994, 0.47607
-1.25413, -8.51482, 0.523023
-1.28305, -8.54594, 0.526403
-1.02521, -8.18376, 0.204003
-0.870427, -8.10428, 0.470783
-0.569119, -7.77682, 0.264613
-0.610265, -7.83018, 0.420551
-3.62868, -10.1609, 0.0966176
-0.695601, -7.89286, 0.24183
-0.967888, -8.13418, 0.209351
-0.452046, -7.66619, 0.30167
